#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
29,Sun Apr 28 23:22:28 EDT 2024,43,6,Assignment4OneClientSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic+ RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
30,Sun Apr 28 23:23:03 EDT 2024,43,0,A4GeneralStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
30,Sun Apr 28 23:23:03 EDT 2024,43,0,A4GeneralStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
31,Sun Apr 28 23:23:05 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
31,Sun Apr 28 23:23:05 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
32,Mon Apr 29 17:54:55 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
32,Mon Apr 29 17:54:55 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
33,Mon Apr 29 17:58:56 EDT 2024,43,0,Assignment4OneClientSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
33,Mon Apr 29 17:58:56 EDT 2024,43,0,Assignment4OneClientSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
34,Tue Apr 30 00:21:29 EDT 2024,43,0,Assignment4TwoClientSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
34,Tue Apr 30 00:21:29 EDT 2024,43,0,Assignment4TwoClientSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
35,Tue Apr 30 00:26:50 EDT 2024,43,0,Assignment4OneClientSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
35,Tue Apr 30 00:26:50 EDT 2024,43,0,Assignment4OneClientSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
36,Tue Apr 30 00:36:03 EDT 2024,43,0,A4GeneralStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
36,Tue Apr 30 00:36:03 EDT 2024,43,0,A4GeneralStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
37,Tue Apr 30 00:36:03 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
37,Tue Apr 30 00:36:03 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
38,Tue Apr 30 00:36:08 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
38,Tue Apr 30 00:36:08 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
39,Tue Apr 30 00:37:25 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
39,Tue Apr 30 00:37:25 EDT 2024,43,0,A4SpecificStyleSuite,A4NoCheckstyleWarnings A4TaggedClassesDefined RMIOneClientConnection RMIOneClientReadWriteNonAtomic RMIStaticArguments RMITwoClientConnection RMITwoClientReadWriteNonAtomic , ,A4AccessModifiersMatched A4ExpectedCalls A4ExpectedInterfaces A4ExpectedSignatures A4InterfaceAsType A4MnemonicNames A4NamedConstants A4PublicMethodsOverride A4SpuriousCalls , ,
